{'sales_id': 5739465, 'e_id': 5199, 'store_id': 3484, 'sales': 83, 'item_no': 628, 'city_name': 'Lake Christineburgh'}
{'sales_id': 8549916, 'e_id': 4208, 'store_id': 2366, 'sales': 28, 'item_no': 884, 'city_name': 'Garciabury'}
{'sales_id': 8875608, 'e_id': 7786, 'store_id': 3484, 'sales': 26, 'item_no': 314, 'city_name': 'Lake Monicabury'}
{'sales_id': 1669570, 'e_id': 2668, 'store_id': 2366, 'sales': 9, 'item_no': 497, 'city_name': 'North Brendamouth'}
{'sales_id': 7257699, 'e_id': 5199, 'store_id': 3484, 'sales': 47, 'item_no': 900, 'city_name': 'East Gerald'}
{'sales_id': 9432490, 'e_id': 2668, 'store_id': 2366, 'sales': 30, 'item_no': 431, 'city_name': 'Lake Tyrone'}
{'sales_id': 3966798, 'e_id': 4208, 'store_id': 2366, 'sales': 44, 'item_no': 21, 'city_name': 'Kathrynshire'}
{'sales_id': 8936999, 'e_id': 2668, 'store_id': 2366, 'sales': 43, 'item_no': 683, 'city_name': 'Jonesbury'}
{'sales_id': 3012266, 'e_id': 8, 'store_id': 3484, 'sales': 61, 'item_no': 185, 'city_name': 'Lake Alejandroville'}
{'sales_id': 680967, 'e_id': 3299, 'store_id': 2366, 'sales': 43, 'item_no': 2, 'city_name': 'West Jessicaport'}
{'sales_id': 3170501, 'e_id': 8, 'store_id': 3484, 'sales': 1, 'item_no': 350, 'city_name': 'South Michael'}
{'sales_id': 8691750, 'e_id': 8, 'store_id': 3484, 'sales': 30, 'item_no': 156, 'city_name': 'New Austin'}
{'sales_id': 271587, 'e_id': 5199, 'store_id': 3484, 'sales': 70, 'item_no': 645, 'city_name': 'Lake Nicholaschester'}
{'sales_id': 2032655, 'e_id': 3299, 'store_id': 2366, 'sales': 30, 'item_no': 85, 'city_name': 'Port Beverly'}
{'sales_id': 884603, 'e_id': 5199, 'store_id': 3484, 'sales': 65, 'item_no': 349, 'city_name': 'Port Sharishire'}
{'sales_id': 1151477, 'e_id': 7786, 'store_id': 3484, 'sales': 42, 'item_no': 762, 'city_name': 'Cannonfurt'}
{'sales_id': 5755332, 'e_id': 7786, 'store_id': 3484, 'sales': 79, 'item_no': 705, 'city_name': 'Port Anthony'}
{'sales_id': 9398183, 'e_id': 4208, 'store_id': 2366, 'sales': 1, 'item_no': 498, 'city_name': 'Lake Carolynhaven'}
{'sales_id': 4312669, 'e_id': 7786, 'store_id': 3484, 'sales': 90, 'item_no': 63, 'city_name': 'Port Autumnbury'}
{'sales_id': 5938911, 'e_id': 5199, 'store_id': 3484, 'sales': 55, 'item_no': 652, 'city_name': 'Greenetown'}
{'sales_id': 964080, 'e_id': 4208, 'store_id': 2366, 'sales': 7, 'item_no': 513, 'city_name': 'North Debbie'}
{'sales_id': 4947579, 'e_id': 8, 'store_id': 3484, 'sales': 27, 'item_no': 240, 'city_name': 'Stephanieport'}
{'sales_id': 2387558, 'e_id': 4208, 'store_id': 2366, 'sales': 73, 'item_no': 695, 'city_name': 'Elizabethtown'}
{'sales_id': 4895432, 'e_id': 5199, 'store_id': 3484, 'sales': 39, 'item_no': 574, 'city_name': 'Shannonfort'}
{'sales_id': 1764234, 'e_id': 4208, 'store_id': 2366, 'sales': 95, 'item_no': 365, 'city_name': 'Priceport'}
{'sales_id': 887544, 'e_id': 7786, 'store_id': 3484, 'sales': 81, 'item_no': 773, 'city_name': 'North Allison'}
{'sales_id': 5775149, 'e_id': 4208, 'store_id': 2366, 'sales': 98, 'item_no': 239, 'city_name': 'Reynoldsberg'}
{'sales_id': 424842, 'e_id': 8, 'store_id': 3484, 'sales': 43, 'item_no': 304, 'city_name': 'West Michelle'}
{'sales_id': 2614233, 'e_id': 5199, 'store_id': 3484, 'sales': 93, 'item_no': 190, 'city_name': 'Ryanstad'}
{'sales_id': 5448977, 'e_id': 3299, 'store_id': 2366, 'sales': 34, 'item_no': 284, 'city_name': 'Nicoleberg'}
{'sales_id': 5836728, 'e_id': 8, 'store_id': 3484, 'sales': 12, 'item_no': 172, 'city_name': 'Mcdonaldmouth'}
{'sales_id': 9103773, 'e_id': 7786, 'store_id': 3484, 'sales': 94, 'item_no': 323, 'city_name': 'Andersonmouth'}
{'sales_id': 6522070, 'e_id': 7786, 'store_id': 3484, 'sales': 70, 'item_no': 281, 'city_name': 'Stonefort'}
{'sales_id': 4414218, 'e_id': 5199, 'store_id': 3484, 'sales': 8, 'item_no': 269, 'city_name': 'Danielview'}
{'sales_id': 5329238, 'e_id': 4208, 'store_id': 2366, 'sales': 45, 'item_no': 547, 'city_name': 'Port David'}
{'sales_id': 344957, 'e_id': 2668, 'store_id': 2366, 'sales': 65, 'item_no': 961, 'city_name': 'Donaldberg'}
{'sales_id': 7280738, 'e_id': 2668, 'store_id': 2366, 'sales': 68, 'item_no': 139, 'city_name': 'Lake Joseph'}
{'sales_id': 85952, 'e_id': 2668, 'store_id': 2366, 'sales': 74, 'item_no': 279, 'city_name': 'Williamfurt'}
{'sales_id': 8925050, 'e_id': 3299, 'store_id': 2366, 'sales': 67, 'item_no': 603, 'city_name': 'Karenport'}
{'sales_id': 9422362, 'e_id': 2668, 'store_id': 2366, 'sales': 56, 'item_no': 404, 'city_name': 'Thompsonview'}
{'sales_id': 8374419, 'e_id': 2668, 'store_id': 2366, 'sales': 3, 'item_no': 359, 'city_name': 'New Glenport'}
{'sales_id': 2346385, 'e_id': 4208, 'store_id': 2366, 'sales': 48, 'item_no': 686, 'city_name': 'Smithborough'}
{'sales_id': 8908314, 'e_id': 8, 'store_id': 3484, 'sales': 82, 'item_no': 810, 'city_name': 'Toddbury'}
{'sales_id': 1335945, 'e_id': 4208, 'store_id': 2366, 'sales': 5, 'item_no': 860, 'city_name': 'Delgadoland'}
{'sales_id': 7375045, 'e_id': 7786, 'store_id': 3484, 'sales': 87, 'item_no': 850, 'city_name': 'Catherinemouth'}
{'sales_id': 9879360, 'e_id': 7786, 'store_id': 3484, 'sales': 7, 'item_no': 190, 'city_name': 'West Sarah'}
{'sales_id': 381483, 'e_id': 7786, 'store_id': 3484, 'sales': 96, 'item_no': 55, 'city_name': 'New Melissa'}
{'sales_id': 5519465, 'e_id': 5199, 'store_id': 3484, 'sales': 4, 'item_no': 280, 'city_name': 'Port Michaelton'}
{'sales_id': 4491732, 'e_id': 5199, 'store_id': 3484, 'sales': 5, 'item_no': 303, 'city_name': 'North Robin'}
{'sales_id': 7958122, 'e_id': 4208, 'store_id': 2366, 'sales': 99, 'item_no': 832, 'city_name': 'Port Robinborough'}
{'sales_id': 9289956, 'e_id': 5199, 'store_id': 3484, 'sales': 50, 'item_no': 379, 'city_name': 'Erinborough'}
{'sales_id': 8065618, 'e_id': 3299, 'store_id': 2366, 'sales': 90, 'item_no': 612, 'city_name': 'Phamview'}
{'sales_id': 5555341, 'e_id': 4208, 'store_id': 2366, 'sales': 24, 'item_no': 540, 'city_name': 'Kelseymouth'}
{'sales_id': 7841708, 'e_id': 2668, 'store_id': 2366, 'sales': 25, 'item_no': 707, 'city_name': 'Seanshire'}
{'sales_id': 6687169, 'e_id': 7786, 'store_id': 3484, 'sales': 18, 'item_no': 720, 'city_name': 'Cisnerosview'}
{'sales_id': 4789370, 'e_id': 2668, 'store_id': 2366, 'sales': 12, 'item_no': 240, 'city_name': 'Sanchezchester'}
{'sales_id': 9401267, 'e_id': 2668, 'store_id': 2366, 'sales': 28, 'item_no': 548, 'city_name': 'Nicholasville'}
{'sales_id': 171488, 'e_id': 3299, 'store_id': 2366, 'sales': 69, 'item_no': 54, 'city_name': 'East Michaelberg'}
{'sales_id': 2795894, 'e_id': 8, 'store_id': 3484, 'sales': 95, 'item_no': 860, 'city_name': 'Garcialand'}
{'sales_id': 9185375, 'e_id': 2668, 'store_id': 2366, 'sales': 0, 'item_no': 702, 'city_name': 'Bakerland'}
{'sales_id': 7943694, 'e_id': 5199, 'store_id': 3484, 'sales': 88, 'item_no': 806, 'city_name': 'North Gregory'}
{'sales_id': 5895050, 'e_id': 4208, 'store_id': 2366, 'sales': 22, 'item_no': 979, 'city_name': 'Meganton'}
{'sales_id': 3484633, 'e_id': 8, 'store_id': 3484, 'sales': 92, 'item_no': 182, 'city_name': 'Jennyport'}
{'sales_id': 5941099, 'e_id': 2668, 'store_id': 2366, 'sales': 43, 'item_no': 582, 'city_name': 'South Joseph'}
{'sales_id': 9089204, 'e_id': 4208, 'store_id': 2366, 'sales': 74, 'item_no': 605, 'city_name': 'Williamsborough'}
{'sales_id': 5678025, 'e_id': 2668, 'store_id': 2366, 'sales': 100, 'item_no': 329, 'city_name': 'Albertfort'}
{'sales_id': 8447128, 'e_id': 8, 'store_id': 3484, 'sales': 52, 'item_no': 64, 'city_name': 'Lake Justin'}
{'sales_id': 7841941, 'e_id': 7786, 'store_id': 3484, 'sales': 58, 'item_no': 67, 'city_name': 'Port Jeffrey'}
{'sales_id': 2851499, 'e_id': 2668, 'store_id': 2366, 'sales': 75, 'item_no': 70, 'city_name': 'Erikaview'}
{'sales_id': 3469041, 'e_id': 4208, 'store_id': 2366, 'sales': 73, 'item_no': 213, 'city_name': 'Brandiberg'}
{'sales_id': 709999, 'e_id': 7786, 'store_id': 3484, 'sales': 30, 'item_no': 100, 'city_name': 'West Joshuaview'}
{'sales_id': 2469397, 'e_id': 7786, 'store_id': 3484, 'sales': 84, 'item_no': 788, 'city_name': 'Johnton'}
{'sales_id': 7354533, 'e_id': 4208, 'store_id': 2366, 'sales': 98, 'item_no': 590, 'city_name': 'Port Cesarville'}
{'sales_id': 183595, 'e_id': 3299, 'store_id': 2366, 'sales': 44, 'item_no': 973, 'city_name': 'East Kellyfurt'}
{'sales_id': 6566317, 'e_id': 2668, 'store_id': 2366, 'sales': 59, 'item_no': 807, 'city_name': 'Lopezview'}
{'sales_id': 6638825, 'e_id': 7786, 'store_id': 3484, 'sales': 10, 'item_no': 806, 'city_name': 'New Stephanie'}
{'sales_id': 2565823, 'e_id': 8, 'store_id': 3484, 'sales': 17, 'item_no': 841, 'city_name': 'North Angelatown'}
{'sales_id': 1204282, 'e_id': 3299, 'store_id': 2366, 'sales': 0, 'item_no': 513, 'city_name': 'Port Peggy'}
{'sales_id': 781777, 'e_id': 7786, 'store_id': 3484, 'sales': 22, 'item_no': 946, 'city_name': 'Briannaville'}
{'sales_id': 9392849, 'e_id': 7786, 'store_id': 3484, 'sales': 100, 'item_no': 986, 'city_name': 'Tanyaton'}
{'sales_id': 830379, 'e_id': 5199, 'store_id': 3484, 'sales': 43, 'item_no': 599, 'city_name': 'Rachelville'}
{'sales_id': 2151388, 'e_id': 7786, 'store_id': 3484, 'sales': 98, 'item_no': 603, 'city_name': 'Evanschester'}
{'sales_id': 7052027, 'e_id': 2668, 'store_id': 2366, 'sales': 40, 'item_no': 894, 'city_name': 'New Lindachester'}
{'sales_id': 4533835, 'e_id': 5199, 'store_id': 3484, 'sales': 30, 'item_no': 232, 'city_name': 'Lake Sarah'}
{'sales_id': 2713290, 'e_id': 8, 'store_id': 3484, 'sales': 19, 'item_no': 748, 'city_name': 'Jonathantown'}
{'sales_id': 5673810, 'e_id': 4208, 'store_id': 2366, 'sales': 7, 'item_no': 665, 'city_name': 'North Justin'}
{'sales_id': 7124056, 'e_id': 8, 'store_id': 3484, 'sales': 89, 'item_no': 59, 'city_name': 'East Kimbury'}
{'sales_id': 4979541, 'e_id': 8, 'store_id': 3484, 'sales': 14, 'item_no': 532, 'city_name': 'Nealberg'}
{'sales_id': 6197721, 'e_id': 4208, 'store_id': 2366, 'sales': 51, 'item_no': 820, 'city_name': 'Juliemouth'}
{'sales_id': 3367948, 'e_id': 2668, 'store_id': 2366, 'sales': 49, 'item_no': 862, 'city_name': 'Roberthaven'}
{'sales_id': 7003349, 'e_id': 7786, 'store_id': 3484, 'sales': 69, 'item_no': 456, 'city_name': 'North Michellehaven'}
{'sales_id': 186315, 'e_id': 8, 'store_id': 3484, 'sales': 60, 'item_no': 683, 'city_name': 'Michaelview'}
{'sales_id': 1755627, 'e_id': 7786, 'store_id': 3484, 'sales': 4, 'item_no': 308, 'city_name': 'Javierhaven'}
{'sales_id': 1826597, 'e_id': 8, 'store_id': 3484, 'sales': 11, 'item_no': 713, 'city_name': 'Huangstad'}
{'sales_id': 3439124, 'e_id': 8, 'store_id': 3484, 'sales': 64, 'item_no': 81, 'city_name': 'Goldenborough'}
{'sales_id': 8466759, 'e_id': 8, 'store_id': 3484, 'sales': 19, 'item_no': 627, 'city_name': 'North Amandaborough'}
{'sales_id': 3150747, 'e_id': 8, 'store_id': 3484, 'sales': 21, 'item_no': 562, 'city_name': 'Jamesville'}
{'sales_id': 454107, 'e_id': 5199, 'store_id': 3484, 'sales': 85, 'item_no': 511, 'city_name': 'West Travisside'}
{'sales_id': 3110486, 'e_id': 4208, 'store_id': 2366, 'sales': 32, 'item_no': 487, 'city_name': 'Ashleybury'}
{'sales_id': 9857065, 'e_id': 2668, 'store_id': 2366, 'sales': 6, 'item_no': 326, 'city_name': 'Fieldsstad'}
{'sales_id': 1725565, 'e_id': 7786, 'store_id': 3484, 'sales': 99, 'item_no': 765, 'city_name': 'Stephensbury'}
{'sales_id': 892501, 'e_id': 4208, 'store_id': 2366, 'sales': 52, 'item_no': 318, 'city_name': 'Riceland'}
{'sales_id': 4950633, 'e_id': 2668, 'store_id': 2366, 'sales': 5, 'item_no': 450, 'city_name': 'South Lisa'}
{'sales_id': 2914557, 'e_id': 7786, 'store_id': 3484, 'sales': 68, 'item_no': 115, 'city_name': 'East Debraview'}
{'sales_id': 8028149, 'e_id': 2668, 'store_id': 2366, 'sales': 7, 'item_no': 581, 'city_name': 'Barnettland'}
{'sales_id': 8382441, 'e_id': 5199, 'store_id': 3484, 'sales': 55, 'item_no': 259, 'city_name': 'South Robertside'}
{'sales_id': 6919023, 'e_id': 8, 'store_id': 3484, 'sales': 44, 'item_no': 180, 'city_name': 'Stoneview'}
{'sales_id': 3761982, 'e_id': 4208, 'store_id': 2366, 'sales': 60, 'item_no': 944, 'city_name': 'Collinsland'}
{'sales_id': 1993821, 'e_id': 7786, 'store_id': 3484, 'sales': 33, 'item_no': 807, 'city_name': 'Alexanderburgh'}
{'sales_id': 9233663, 'e_id': 7786, 'store_id': 3484, 'sales': 30, 'item_no': 28, 'city_name': 'Charlesport'}
{'sales_id': 3735421, 'e_id': 4208, 'store_id': 2366, 'sales': 28, 'item_no': 579, 'city_name': 'Briggsbury'}
{'sales_id': 3605219, 'e_id': 4208, 'store_id': 2366, 'sales': 15, 'item_no': 841, 'city_name': 'Lisaville'}
{'sales_id': 8832978, 'e_id': 7786, 'store_id': 3484, 'sales': 54, 'item_no': 402, 'city_name': 'North Amberborough'}
{'sales_id': 435400, 'e_id': 5199, 'store_id': 3484, 'sales': 14, 'item_no': 763, 'city_name': 'Stevenside'}
{'sales_id': 9887781, 'e_id': 2668, 'store_id': 2366, 'sales': 59, 'item_no': 712, 'city_name': 'Brianville'}
{'sales_id': 9993695, 'e_id': 2668, 'store_id': 2366, 'sales': 81, 'item_no': 81, 'city_name': 'Carrollside'}
{'sales_id': 8144574, 'e_id': 5199, 'store_id': 3484, 'sales': 75, 'item_no': 252, 'city_name': 'Briantown'}
{'sales_id': 8598373, 'e_id': 4208, 'store_id': 2366, 'sales': 73, 'item_no': 232, 'city_name': 'Juliafort'}
{'sales_id': 4620706, 'e_id': 8, 'store_id': 3484, 'sales': 50, 'item_no': 642, 'city_name': 'Port Maureen'}
{'sales_id': 8976717, 'e_id': 8, 'store_id': 3484, 'sales': 22, 'item_no': 23, 'city_name': 'Davisville'}
{'sales_id': 2656109, 'e_id': 5199, 'store_id': 3484, 'sales': 67, 'item_no': 188, 'city_name': 'Bryantbury'}
{'sales_id': 4836415, 'e_id': 3299, 'store_id': 2366, 'sales': 90, 'item_no': 279, 'city_name': 'East Danielton'}
{'sales_id': 5304778, 'e_id': 2668, 'store_id': 2366, 'sales': 66, 'item_no': 424, 'city_name': 'Kennethstad'}
{'sales_id': 2712782, 'e_id': 8, 'store_id': 3484, 'sales': 72, 'item_no': 199, 'city_name': 'Port Benjaminshire'}
{'sales_id': 4339169, 'e_id': 3299, 'store_id': 2366, 'sales': 5, 'item_no': 618, 'city_name': 'Frankmouth'}
{'sales_id': 7236651, 'e_id': 4208, 'store_id': 2366, 'sales': 50, 'item_no': 587, 'city_name': 'Juanport'}
{'sales_id': 9295404, 'e_id': 3299, 'store_id': 2366, 'sales': 77, 'item_no': 751, 'city_name': 'Markmouth'}
{'sales_id': 5642785, 'e_id': 8, 'store_id': 3484, 'sales': 77, 'item_no': 857, 'city_name': 'Wesleyfort'}
{'sales_id': 6482707, 'e_id': 7786, 'store_id': 3484, 'sales': 38, 'item_no': 643, 'city_name': 'West Johnburgh'}
{'sales_id': 4995642, 'e_id': 5199, 'store_id': 3484, 'sales': 54, 'item_no': 360, 'city_name': 'Port Jacobfurt'}
{'sales_id': 666841, 'e_id': 7786, 'store_id': 3484, 'sales': 7, 'item_no': 705, 'city_name': 'Palmerside'}
{'sales_id': 2605539, 'e_id': 3299, 'store_id': 2366, 'sales': 7, 'item_no': 384, 'city_name': 'Reedburgh'}
{'sales_id': 2130379, 'e_id': 4208, 'store_id': 2366, 'sales': 1, 'item_no': 293, 'city_name': 'North Kellytown'}
{'sales_id': 6997871, 'e_id': 7786, 'store_id': 3484, 'sales': 28, 'item_no': 237, 'city_name': 'Wisefurt'}
{'sales_id': 5627997, 'e_id': 3299, 'store_id': 2366, 'sales': 18, 'item_no': 800, 'city_name': 'East Michaelborough'}
{'sales_id': 4816000, 'e_id': 2668, 'store_id': 2366, 'sales': 73, 'item_no': 950, 'city_name': 'Graceberg'}
{'sales_id': 2820402, 'e_id': 3299, 'store_id': 2366, 'sales': 28, 'item_no': 712, 'city_name': 'North Melissaport'}
{'sales_id': 9094431, 'e_id': 8, 'store_id': 3484, 'sales': 74, 'item_no': 583, 'city_name': 'West Diane'}
{'sales_id': 4657641, 'e_id': 8, 'store_id': 3484, 'sales': 10, 'item_no': 710, 'city_name': 'South Aprilfurt'}
{'sales_id': 4500144, 'e_id': 5199, 'store_id': 3484, 'sales': 7, 'item_no': 831, 'city_name': 'Ballardburgh'}
{'sales_id': 3696914, 'e_id': 3299, 'store_id': 2366, 'sales': 57, 'item_no': 702, 'city_name': 'Jaimeton'}
{'sales_id': 4577868, 'e_id': 8, 'store_id': 3484, 'sales': 21, 'item_no': 870, 'city_name': 'Lake Howard'}
{'sales_id': 9095322, 'e_id': 7786, 'store_id': 3484, 'sales': 23, 'item_no': 400, 'city_name': 'South Thomasville'}
{'sales_id': 6737975, 'e_id': 7786, 'store_id': 3484, 'sales': 56, 'item_no': 941, 'city_name': 'East Matthewhaven'}
{'sales_id': 7639230, 'e_id': 3299, 'store_id': 2366, 'sales': 35, 'item_no': 639, 'city_name': 'Lake Heather'}
{'sales_id': 1204694, 'e_id': 2668, 'store_id': 2366, 'sales': 64, 'item_no': 767, 'city_name': 'South Derrickshire'}
{'sales_id': 5488406, 'e_id': 8, 'store_id': 3484, 'sales': 67, 'item_no': 829, 'city_name': 'Valenzuelaborough'}
{'sales_id': 6133584, 'e_id': 4208, 'store_id': 2366, 'sales': 6, 'item_no': 716, 'city_name': 'Mccannport'}
{'sales_id': 7199493, 'e_id': 7786, 'store_id': 3484, 'sales': 31, 'item_no': 844, 'city_name': 'Daughertyville'}
{'sales_id': 4755103, 'e_id': 2668, 'store_id': 2366, 'sales': 26, 'item_no': 564, 'city_name': 'Ryanland'}
{'sales_id': 2985774, 'e_id': 7786, 'store_id': 3484, 'sales': 80, 'item_no': 395, 'city_name': 'Reynoldsmouth'}
{'sales_id': 3302367, 'e_id': 3299, 'store_id': 2366, 'sales': 62, 'item_no': 60, 'city_name': 'West Carolynside'}
{'sales_id': 716956, 'e_id': 8, 'store_id': 3484, 'sales': 70, 'item_no': 59, 'city_name': 'West Michaelberg'}
{'sales_id': 2958338, 'e_id': 3299, 'store_id': 2366, 'sales': 48, 'item_no': 615, 'city_name': 'Port Jodyport'}
{'sales_id': 6503262, 'e_id': 4208, 'store_id': 2366, 'sales': 97, 'item_no': 35, 'city_name': 'North Cindy'}
{'sales_id': 761979, 'e_id': 5199, 'store_id': 3484, 'sales': 30, 'item_no': 973, 'city_name': 'Ivanview'}
{'sales_id': 3127276, 'e_id': 3299, 'store_id': 2366, 'sales': 17, 'item_no': 886, 'city_name': 'Emilyfurt'}
{'sales_id': 1299429, 'e_id': 2668, 'store_id': 2366, 'sales': 5, 'item_no': 179, 'city_name': 'Lake Carrie'}
{'sales_id': 2666010, 'e_id': 4208, 'store_id': 2366, 'sales': 17, 'item_no': 46, 'city_name': 'Choihaven'}
{'sales_id': 6757573, 'e_id': 4208, 'store_id': 2366, 'sales': 92, 'item_no': 198, 'city_name': 'Port Mark'}
{'sales_id': 8102331, 'e_id': 2668, 'store_id': 2366, 'sales': 86, 'item_no': 87, 'city_name': 'West Josephland'}
{'sales_id': 6104257, 'e_id': 8, 'store_id': 3484, 'sales': 46, 'item_no': 357, 'city_name': 'New Wayne'}
{'sales_id': 4519515, 'e_id': 5199, 'store_id': 3484, 'sales': 31, 'item_no': 626, 'city_name': 'North Terri'}
{'sales_id': 1405578, 'e_id': 3299, 'store_id': 2366, 'sales': 49, 'item_no': 460, 'city_name': 'Anthonyville'}
{'sales_id': 9778640, 'e_id': 2668, 'store_id': 2366, 'sales': 49, 'item_no': 34, 'city_name': 'North Reneeville'}
{'sales_id': 419052, 'e_id': 2668, 'store_id': 2366, 'sales': 19, 'item_no': 498, 'city_name': 'Francesshire'}
{'sales_id': 3483199, 'e_id': 3299, 'store_id': 2366, 'sales': 14, 'item_no': 679, 'city_name': 'Annetteville'}
{'sales_id': 2645867, 'e_id': 4208, 'store_id': 2366, 'sales': 14, 'item_no': 386, 'city_name': 'Simmonschester'}
{'sales_id': 472532, 'e_id': 4208, 'store_id': 2366, 'sales': 35, 'item_no': 641, 'city_name': 'East Raymond'}
{'sales_id': 5846791, 'e_id': 7786, 'store_id': 3484, 'sales': 53, 'item_no': 14, 'city_name': 'Kristenburgh'}
{'sales_id': 9869577, 'e_id': 5199, 'store_id': 3484, 'sales': 87, 'item_no': 360, 'city_name': 'Danieltown'}
{'sales_id': 86570, 'e_id': 3299, 'store_id': 2366, 'sales': 62, 'item_no': 917, 'city_name': 'Josestad'}
{'sales_id': 8456649, 'e_id': 8, 'store_id': 3484, 'sales': 49, 'item_no': 610, 'city_name': 'Russellfurt'}
{'sales_id': 1470719, 'e_id': 7786, 'store_id': 3484, 'sales': 89, 'item_no': 924, 'city_name': 'Port Edwardborough'}
{'sales_id': 8812140, 'e_id': 5199, 'store_id': 3484, 'sales': 36, 'item_no': 297, 'city_name': 'West Jameschester'}
{'sales_id': 8156630, 'e_id': 4208, 'store_id': 2366, 'sales': 1, 'item_no': 103, 'city_name': 'Davidstad'}
{'sales_id': 2220619, 'e_id': 8, 'store_id': 3484, 'sales': 55, 'item_no': 488, 'city_name': 'Tapiahaven'}
{'sales_id': 7102901, 'e_id': 5199, 'store_id': 3484, 'sales': 84, 'item_no': 455, 'city_name': 'Amandaside'}
{'sales_id': 1796987, 'e_id': 7786, 'store_id': 3484, 'sales': 91, 'item_no': 300, 'city_name': 'Roseville'}
{'sales_id': 9519225, 'e_id': 7786, 'store_id': 3484, 'sales': 77, 'item_no': 588, 'city_name': 'Andrewfurt'}
{'sales_id': 4312481, 'e_id': 5199, 'store_id': 3484, 'sales': 47, 'item_no': 440, 'city_name': 'Michelleberg'}
{'sales_id': 9630438, 'e_id': 4208, 'store_id': 2366, 'sales': 33, 'item_no': 752, 'city_name': 'Lake Markmouth'}
{'sales_id': 4062067, 'e_id': 4208, 'store_id': 2366, 'sales': 7, 'item_no': 579, 'city_name': 'New Thomas'}
{'sales_id': 1215866, 'e_id': 3299, 'store_id': 2366, 'sales': 29, 'item_no': 303, 'city_name': 'North Rachelville'}
{'sales_id': 6169503, 'e_id': 3299, 'store_id': 2366, 'sales': 40, 'item_no': 527, 'city_name': 'North Danielle'}
{'sales_id': 5394543, 'e_id': 4208, 'store_id': 2366, 'sales': 0, 'item_no': 669, 'city_name': 'North Jillmouth'}
{'sales_id': 8100220, 'e_id': 2668, 'store_id': 2366, 'sales': 5, 'item_no': 518, 'city_name': 'Port William'}
{'sales_id': 1554046, 'e_id': 7786, 'store_id': 3484, 'sales': 67, 'item_no': 791, 'city_name': 'Jasonberg'}
{'sales_id': 336552, 'e_id': 3299, 'store_id': 2366, 'sales': 94, 'item_no': 97, 'city_name': 'Lake Corey'}
{'sales_id': 2427875, 'e_id': 2668, 'store_id': 2366, 'sales': 95, 'item_no': 140, 'city_name': 'Lake Victoria'}
{'sales_id': 9669810, 'e_id': 4208, 'store_id': 2366, 'sales': 15, 'item_no': 281, 'city_name': 'Maryburgh'}
{'sales_id': 2036611, 'e_id': 5199, 'store_id': 3484, 'sales': 97, 'item_no': 316, 'city_name': 'Jodifort'}
{'sales_id': 9860172, 'e_id': 7786, 'store_id': 3484, 'sales': 98, 'item_no': 636, 'city_name': 'Thompsonbury'}
{'sales_id': 406353, 'e_id': 8, 'store_id': 3484, 'sales': 7, 'item_no': 732, 'city_name': 'North Tamiport'}
{'sales_id': 5514983, 'e_id': 5199, 'store_id': 3484, 'sales': 13, 'item_no': 88, 'city_name': 'Oliverside'}
