{'sales_id': 1597426, 'e_id': 3854, 'store_id': 2733, 'sales': 36, 'item_no': 446, 'city_name': 'Rickhaven'}
{'sales_id': 8989675, 'e_id': 5756, 'store_id': 2027, 'sales': 36, 'item_no': 223, 'city_name': 'Port Heathermouth'}
{'sales_id': 9077348, 'e_id': 1855, 'store_id': 2027, 'sales': 26, 'item_no': 931, 'city_name': 'Flemingfurt'}
{'sales_id': 2798153, 'e_id': 3854, 'store_id': 2733, 'sales': 18, 'item_no': 128, 'city_name': 'Lake Cesar'}
{'sales_id': 7513718, 'e_id': 4190, 'store_id': 2027, 'sales': 23, 'item_no': 277, 'city_name': 'East Edward'}
{'sales_id': 350173, 'e_id': 1855, 'store_id': 2027, 'sales': 18, 'item_no': 977, 'city_name': 'Kenthaven'}
{'sales_id': 1402617, 'e_id': 4190, 'store_id': 2027, 'sales': 46, 'item_no': 385, 'city_name': 'Melissaberg'}
{'sales_id': 7734713, 'e_id': 4190, 'store_id': 2027, 'sales': 81, 'item_no': 960, 'city_name': 'West Arthur'}
{'sales_id': 4949108, 'e_id': 5756, 'store_id': 2027, 'sales': 65, 'item_no': 990, 'city_name': 'Sharonport'}
{'sales_id': 3218281, 'e_id': 4190, 'store_id': 2027, 'sales': 58, 'item_no': 962, 'city_name': 'Lisaville'}
{'sales_id': 8665632, 'e_id': 8824, 'store_id': 2733, 'sales': 47, 'item_no': 102, 'city_name': 'Brewerburgh'}
{'sales_id': 5300985, 'e_id': 5756, 'store_id': 2027, 'sales': 19, 'item_no': 231, 'city_name': 'Jacobside'}
{'sales_id': 8711947, 'e_id': 8824, 'store_id': 2733, 'sales': 43, 'item_no': 805, 'city_name': 'Lauraborough'}
{'sales_id': 8731931, 'e_id': 8824, 'store_id': 2733, 'sales': 79, 'item_no': 204, 'city_name': 'West Christopherborough'}
{'sales_id': 1890247, 'e_id': 5756, 'store_id': 2027, 'sales': 65, 'item_no': 929, 'city_name': 'Port Seanshire'}
{'sales_id': 823239, 'e_id': 5756, 'store_id': 2027, 'sales': 1, 'item_no': 25, 'city_name': 'Charlenefort'}
{'sales_id': 6825561, 'e_id': 3854, 'store_id': 2733, 'sales': 10, 'item_no': 838, 'city_name': 'South Johnberg'}
{'sales_id': 186754, 'e_id': 3854, 'store_id': 2733, 'sales': 88, 'item_no': 861, 'city_name': 'New Sara'}
{'sales_id': 286349, 'e_id': 4190, 'store_id': 2027, 'sales': 78, 'item_no': 650, 'city_name': 'Quinnbury'}
{'sales_id': 1495021, 'e_id': 8824, 'store_id': 2733, 'sales': 47, 'item_no': 320, 'city_name': 'East Mariaburgh'}
{'sales_id': 6683681, 'e_id': 4190, 'store_id': 2027, 'sales': 55, 'item_no': 248, 'city_name': 'Marthatown'}
{'sales_id': 9284083, 'e_id': 4190, 'store_id': 2027, 'sales': 20, 'item_no': 157, 'city_name': 'West Danny'}
{'sales_id': 6486397, 'e_id': 1855, 'store_id': 2027, 'sales': 27, 'item_no': 535, 'city_name': 'Lake John'}
{'sales_id': 5409886, 'e_id': 1855, 'store_id': 2027, 'sales': 17, 'item_no': 262, 'city_name': 'Pamland'}
{'sales_id': 7220098, 'e_id': 1102, 'store_id': 2733, 'sales': 28, 'item_no': 3, 'city_name': 'East Nathan'}
{'sales_id': 5266663, 'e_id': 5756, 'store_id': 2027, 'sales': 21, 'item_no': 940, 'city_name': 'New Deborahmouth'}
{'sales_id': 6210586, 'e_id': 4190, 'store_id': 2027, 'sales': 74, 'item_no': 963, 'city_name': 'West Edward'}
{'sales_id': 2025599, 'e_id': 1855, 'store_id': 2027, 'sales': 23, 'item_no': 640, 'city_name': 'West Tina'}
{'sales_id': 6455171, 'e_id': 8824, 'store_id': 2733, 'sales': 7, 'item_no': 530, 'city_name': 'Port Tracey'}
{'sales_id': 4255463, 'e_id': 8824, 'store_id': 2733, 'sales': 67, 'item_no': 868, 'city_name': 'North Jessicaberg'}
{'sales_id': 2158414, 'e_id': 1102, 'store_id': 2733, 'sales': 100, 'item_no': 520, 'city_name': 'Gordonton'}
{'sales_id': 9247497, 'e_id': 4190, 'store_id': 2027, 'sales': 1, 'item_no': 701, 'city_name': 'Toddville'}
{'sales_id': 160551, 'e_id': 5756, 'store_id': 2027, 'sales': 40, 'item_no': 700, 'city_name': 'Kellyhaven'}
{'sales_id': 4944306, 'e_id': 3854, 'store_id': 2733, 'sales': 33, 'item_no': 456, 'city_name': 'Tiffanyfurt'}
{'sales_id': 7108223, 'e_id': 1102, 'store_id': 2733, 'sales': 17, 'item_no': 657, 'city_name': 'Richardbury'}
{'sales_id': 104426, 'e_id': 1102, 'store_id': 2733, 'sales': 19, 'item_no': 518, 'city_name': 'Andersonchester'}
{'sales_id': 2574867, 'e_id': 4190, 'store_id': 2027, 'sales': 18, 'item_no': 891, 'city_name': 'West Jason'}
{'sales_id': 1067197, 'e_id': 1855, 'store_id': 2027, 'sales': 42, 'item_no': 979, 'city_name': 'New Michelle'}
{'sales_id': 4293664, 'e_id': 5756, 'store_id': 2027, 'sales': 89, 'item_no': 481, 'city_name': 'Nguyenfurt'}
{'sales_id': 824119, 'e_id': 4190, 'store_id': 2027, 'sales': 45, 'item_no': 89, 'city_name': 'Lake Alexis'}
{'sales_id': 8505595, 'e_id': 4190, 'store_id': 2027, 'sales': 4, 'item_no': 322, 'city_name': 'Curtisburgh'}
{'sales_id': 1373281, 'e_id': 1102, 'store_id': 2733, 'sales': 35, 'item_no': 108, 'city_name': 'East Anthony'}
{'sales_id': 4582178, 'e_id': 3854, 'store_id': 2733, 'sales': 11, 'item_no': 245, 'city_name': 'Joneston'}
{'sales_id': 8354779, 'e_id': 3854, 'store_id': 2733, 'sales': 92, 'item_no': 508, 'city_name': 'Geoffreyberg'}
{'sales_id': 4351947, 'e_id': 1102, 'store_id': 2733, 'sales': 33, 'item_no': 922, 'city_name': 'North Douglas'}
{'sales_id': 2510719, 'e_id': 4190, 'store_id': 2027, 'sales': 23, 'item_no': 478, 'city_name': 'North Scott'}
{'sales_id': 9243405, 'e_id': 4190, 'store_id': 2027, 'sales': 29, 'item_no': 205, 'city_name': 'Port Brandy'}
{'sales_id': 1007370, 'e_id': 3854, 'store_id': 2733, 'sales': 18, 'item_no': 777, 'city_name': 'New Nancyfurt'}
{'sales_id': 2236448, 'e_id': 5756, 'store_id': 2027, 'sales': 76, 'item_no': 240, 'city_name': 'Deniseport'}
{'sales_id': 5535129, 'e_id': 1102, 'store_id': 2733, 'sales': 11, 'item_no': 261, 'city_name': 'Solisstad'}
{'sales_id': 3569485, 'e_id': 3854, 'store_id': 2733, 'sales': 30, 'item_no': 2, 'city_name': 'Freemanchester'}
{'sales_id': 9611530, 'e_id': 4190, 'store_id': 2027, 'sales': 85, 'item_no': 870, 'city_name': 'New Austinfurt'}
{'sales_id': 8058413, 'e_id': 1855, 'store_id': 2027, 'sales': 36, 'item_no': 576, 'city_name': 'Lake Emilyberg'}
{'sales_id': 3001660, 'e_id': 1855, 'store_id': 2027, 'sales': 86, 'item_no': 909, 'city_name': 'Littleview'}
{'sales_id': 9642177, 'e_id': 4190, 'store_id': 2027, 'sales': 47, 'item_no': 892, 'city_name': 'Kristinland'}
{'sales_id': 6585046, 'e_id': 1855, 'store_id': 2027, 'sales': 14, 'item_no': 217, 'city_name': 'Lake Johnshire'}
{'sales_id': 8473760, 'e_id': 1102, 'store_id': 2733, 'sales': 26, 'item_no': 229, 'city_name': 'Jonesbury'}
{'sales_id': 9119976, 'e_id': 3854, 'store_id': 2733, 'sales': 9, 'item_no': 139, 'city_name': 'Port Derrick'}
{'sales_id': 9237001, 'e_id': 1102, 'store_id': 2733, 'sales': 41, 'item_no': 86, 'city_name': 'North Elizabethstad'}
{'sales_id': 3209559, 'e_id': 4190, 'store_id': 2027, 'sales': 93, 'item_no': 603, 'city_name': 'Comptonfort'}
{'sales_id': 2465487, 'e_id': 1855, 'store_id': 2027, 'sales': 7, 'item_no': 536, 'city_name': 'Rodgersville'}
{'sales_id': 3754277, 'e_id': 3854, 'store_id': 2733, 'sales': 12, 'item_no': 895, 'city_name': 'Jeremyfurt'}
{'sales_id': 3702268, 'e_id': 1855, 'store_id': 2027, 'sales': 5, 'item_no': 224, 'city_name': 'East Scott'}
{'sales_id': 3119797, 'e_id': 3854, 'store_id': 2733, 'sales': 2, 'item_no': 367, 'city_name': 'East David'}
{'sales_id': 3557462, 'e_id': 4190, 'store_id': 2027, 'sales': 97, 'item_no': 664, 'city_name': 'Lake Kellyton'}
{'sales_id': 2955614, 'e_id': 3854, 'store_id': 2733, 'sales': 23, 'item_no': 103, 'city_name': 'Lake Richard'}
{'sales_id': 1774385, 'e_id': 3854, 'store_id': 2733, 'sales': 39, 'item_no': 225, 'city_name': 'West Lauren'}
{'sales_id': 414758, 'e_id': 8824, 'store_id': 2733, 'sales': 90, 'item_no': 521, 'city_name': 'Careyborough'}
{'sales_id': 9137817, 'e_id': 8824, 'store_id': 2733, 'sales': 47, 'item_no': 54, 'city_name': 'Brownview'}
{'sales_id': 3288371, 'e_id': 5756, 'store_id': 2027, 'sales': 27, 'item_no': 98, 'city_name': 'South Mary'}
{'sales_id': 308266, 'e_id': 8824, 'store_id': 2733, 'sales': 8, 'item_no': 321, 'city_name': 'Juanside'}
{'sales_id': 1345357, 'e_id': 1855, 'store_id': 2027, 'sales': 26, 'item_no': 346, 'city_name': 'Changton'}
{'sales_id': 1445745, 'e_id': 4190, 'store_id': 2027, 'sales': 25, 'item_no': 728, 'city_name': 'Valdezside'}
{'sales_id': 650622, 'e_id': 8824, 'store_id': 2733, 'sales': 47, 'item_no': 375, 'city_name': 'Steveside'}
{'sales_id': 3564148, 'e_id': 1102, 'store_id': 2733, 'sales': 59, 'item_no': 712, 'city_name': 'East Charleston'}
{'sales_id': 6849037, 'e_id': 5756, 'store_id': 2027, 'sales': 41, 'item_no': 732, 'city_name': 'Mannside'}
{'sales_id': 8516035, 'e_id': 1855, 'store_id': 2027, 'sales': 6, 'item_no': 22, 'city_name': 'Carpenterbury'}
{'sales_id': 9713465, 'e_id': 5756, 'store_id': 2027, 'sales': 58, 'item_no': 98, 'city_name': 'Lake Michael'}
{'sales_id': 7722441, 'e_id': 1102, 'store_id': 2733, 'sales': 16, 'item_no': 295, 'city_name': 'Chrisside'}
{'sales_id': 7025058, 'e_id': 1855, 'store_id': 2027, 'sales': 78, 'item_no': 681, 'city_name': 'East Jennifershire'}
{'sales_id': 8433572, 'e_id': 3854, 'store_id': 2733, 'sales': 6, 'item_no': 528, 'city_name': 'East Julieview'}
{'sales_id': 7884647, 'e_id': 3854, 'store_id': 2733, 'sales': 33, 'item_no': 50, 'city_name': 'West Jennifer'}
{'sales_id': 8655332, 'e_id': 1855, 'store_id': 2027, 'sales': 94, 'item_no': 339, 'city_name': 'Port Edwardton'}
{'sales_id': 9615803, 'e_id': 4190, 'store_id': 2027, 'sales': 25, 'item_no': 328, 'city_name': 'East Katie'}
{'sales_id': 9230279, 'e_id': 4190, 'store_id': 2027, 'sales': 12, 'item_no': 109, 'city_name': 'Allenton'}
{'sales_id': 4878545, 'e_id': 1855, 'store_id': 2027, 'sales': 50, 'item_no': 747, 'city_name': 'Lake Donnamouth'}
{'sales_id': 5123754, 'e_id': 8824, 'store_id': 2733, 'sales': 69, 'item_no': 643, 'city_name': 'Jenniferborough'}
{'sales_id': 1684704, 'e_id': 1102, 'store_id': 2733, 'sales': 39, 'item_no': 507, 'city_name': 'Lake John'}
{'sales_id': 5455771, 'e_id': 1855, 'store_id': 2027, 'sales': 23, 'item_no': 955, 'city_name': 'Wyattton'}
{'sales_id': 3192405, 'e_id': 1102, 'store_id': 2733, 'sales': 86, 'item_no': 633, 'city_name': 'Lopezbury'}
{'sales_id': 581199, 'e_id': 8824, 'store_id': 2733, 'sales': 85, 'item_no': 836, 'city_name': 'South Kylemouth'}
{'sales_id': 1455169, 'e_id': 1102, 'store_id': 2733, 'sales': 45, 'item_no': 996, 'city_name': 'Charlesview'}
{'sales_id': 4703353, 'e_id': 1855, 'store_id': 2027, 'sales': 53, 'item_no': 739, 'city_name': 'Riverafurt'}
{'sales_id': 8567, 'e_id': 3854, 'store_id': 2733, 'sales': 8, 'item_no': 390, 'city_name': 'East Whitney'}
{'sales_id': 7701628, 'e_id': 3854, 'store_id': 2733, 'sales': 57, 'item_no': 933, 'city_name': 'South Melanie'}
{'sales_id': 9939221, 'e_id': 1855, 'store_id': 2027, 'sales': 5, 'item_no': 892, 'city_name': 'Sarahview'}
{'sales_id': 8023668, 'e_id': 5756, 'store_id': 2027, 'sales': 46, 'item_no': 350, 'city_name': 'East Norma'}
{'sales_id': 635999, 'e_id': 1855, 'store_id': 2027, 'sales': 33, 'item_no': 570, 'city_name': 'Jonesbury'}
{'sales_id': 9979412, 'e_id': 4190, 'store_id': 2027, 'sales': 75, 'item_no': 426, 'city_name': 'New Nicoleview'}
{'sales_id': 7612590, 'e_id': 1855, 'store_id': 2027, 'sales': 86, 'item_no': 808, 'city_name': 'Kellyburgh'}
{'sales_id': 1193267, 'e_id': 5756, 'store_id': 2027, 'sales': 81, 'item_no': 842, 'city_name': 'Lopezfurt'}
{'sales_id': 2456198, 'e_id': 1855, 'store_id': 2027, 'sales': 46, 'item_no': 979, 'city_name': 'Larsonview'}
{'sales_id': 1525822, 'e_id': 4190, 'store_id': 2027, 'sales': 94, 'item_no': 912, 'city_name': 'Crystalborough'}
{'sales_id': 8741483, 'e_id': 5756, 'store_id': 2027, 'sales': 70, 'item_no': 808, 'city_name': 'Matthewborough'}
{'sales_id': 1433763, 'e_id': 1855, 'store_id': 2027, 'sales': 48, 'item_no': 175, 'city_name': 'East Jessica'}
{'sales_id': 7599677, 'e_id': 3854, 'store_id': 2733, 'sales': 40, 'item_no': 297, 'city_name': 'New Madisonstad'}
{'sales_id': 3808198, 'e_id': 3854, 'store_id': 2733, 'sales': 16, 'item_no': 53, 'city_name': 'Matthewfort'}
{'sales_id': 1874646, 'e_id': 8824, 'store_id': 2733, 'sales': 31, 'item_no': 381, 'city_name': 'South Robinland'}
{'sales_id': 3008855, 'e_id': 1855, 'store_id': 2027, 'sales': 91, 'item_no': 403, 'city_name': 'Camposview'}
{'sales_id': 2447359, 'e_id': 4190, 'store_id': 2027, 'sales': 76, 'item_no': 455, 'city_name': 'New Robertchester'}
{'sales_id': 9910972, 'e_id': 3854, 'store_id': 2733, 'sales': 9, 'item_no': 652, 'city_name': 'Fordton'}
{'sales_id': 8506977, 'e_id': 5756, 'store_id': 2027, 'sales': 90, 'item_no': 311, 'city_name': 'Port Antonio'}
{'sales_id': 1451350, 'e_id': 1102, 'store_id': 2733, 'sales': 72, 'item_no': 761, 'city_name': 'New Dawn'}
{'sales_id': 3078965, 'e_id': 1102, 'store_id': 2733, 'sales': 14, 'item_no': 228, 'city_name': 'Kelleyberg'}
{'sales_id': 4360255, 'e_id': 5756, 'store_id': 2027, 'sales': 95, 'item_no': 929, 'city_name': 'South Cherylmouth'}
{'sales_id': 5979212, 'e_id': 8824, 'store_id': 2733, 'sales': 29, 'item_no': 780, 'city_name': 'Lake Williamstad'}
{'sales_id': 4025318, 'e_id': 1102, 'store_id': 2733, 'sales': 83, 'item_no': 107, 'city_name': 'West Sharonfurt'}
{'sales_id': 2044572, 'e_id': 5756, 'store_id': 2027, 'sales': 52, 'item_no': 585, 'city_name': 'Shannonside'}
{'sales_id': 6660640, 'e_id': 1855, 'store_id': 2027, 'sales': 24, 'item_no': 983, 'city_name': 'West Samuel'}
{'sales_id': 7515326, 'e_id': 1102, 'store_id': 2733, 'sales': 82, 'item_no': 561, 'city_name': 'New Ashleyfurt'}
{'sales_id': 5388176, 'e_id': 5756, 'store_id': 2027, 'sales': 12, 'item_no': 71, 'city_name': 'New Brian'}
{'sales_id': 7327696, 'e_id': 1855, 'store_id': 2027, 'sales': 14, 'item_no': 27, 'city_name': 'Ryanhaven'}
{'sales_id': 592831, 'e_id': 8824, 'store_id': 2733, 'sales': 90, 'item_no': 20, 'city_name': 'Hawkinsshire'}
{'sales_id': 3018405, 'e_id': 5756, 'store_id': 2027, 'sales': 69, 'item_no': 503, 'city_name': 'East Lisa'}
{'sales_id': 1411559, 'e_id': 8824, 'store_id': 2733, 'sales': 24, 'item_no': 45, 'city_name': 'New Lisa'}
{'sales_id': 4294155, 'e_id': 8824, 'store_id': 2733, 'sales': 6, 'item_no': 170, 'city_name': 'Martinezton'}
{'sales_id': 9827933, 'e_id': 5756, 'store_id': 2027, 'sales': 2, 'item_no': 193, 'city_name': 'South Madison'}
{'sales_id': 9229405, 'e_id': 3854, 'store_id': 2733, 'sales': 23, 'item_no': 793, 'city_name': 'Davidberg'}
{'sales_id': 7275440, 'e_id': 1855, 'store_id': 2027, 'sales': 44, 'item_no': 670, 'city_name': 'Johnsonland'}
{'sales_id': 2874018, 'e_id': 4190, 'store_id': 2027, 'sales': 32, 'item_no': 145, 'city_name': 'West Richardfurt'}
{'sales_id': 3453630, 'e_id': 1102, 'store_id': 2733, 'sales': 82, 'item_no': 608, 'city_name': 'Robertsport'}
{'sales_id': 3114411, 'e_id': 3854, 'store_id': 2733, 'sales': 100, 'item_no': 813, 'city_name': 'North Jason'}
{'sales_id': 4402876, 'e_id': 8824, 'store_id': 2733, 'sales': 73, 'item_no': 471, 'city_name': 'North Edwardstad'}
{'sales_id': 8855084, 'e_id': 3854, 'store_id': 2733, 'sales': 92, 'item_no': 135, 'city_name': 'North Jenniferfurt'}
{'sales_id': 7892505, 'e_id': 5756, 'store_id': 2027, 'sales': 32, 'item_no': 197, 'city_name': 'Jacobview'}
{'sales_id': 4671790, 'e_id': 3854, 'store_id': 2733, 'sales': 48, 'item_no': 569, 'city_name': 'Emilyhaven'}
{'sales_id': 2779893, 'e_id': 5756, 'store_id': 2027, 'sales': 68, 'item_no': 241, 'city_name': 'Burnschester'}
{'sales_id': 2240836, 'e_id': 8824, 'store_id': 2733, 'sales': 90, 'item_no': 589, 'city_name': 'Meredithhaven'}
{'sales_id': 9405816, 'e_id': 8824, 'store_id': 2733, 'sales': 28, 'item_no': 405, 'city_name': 'Hendersonchester'}
{'sales_id': 7176168, 'e_id': 8824, 'store_id': 2733, 'sales': 68, 'item_no': 960, 'city_name': 'East Terryfort'}
{'sales_id': 2186342, 'e_id': 1102, 'store_id': 2733, 'sales': 1, 'item_no': 250, 'city_name': 'Janebury'}
{'sales_id': 3358121, 'e_id': 8824, 'store_id': 2733, 'sales': 25, 'item_no': 600, 'city_name': 'Ashleystad'}
{'sales_id': 1004944, 'e_id': 8824, 'store_id': 2733, 'sales': 34, 'item_no': 540, 'city_name': 'Tracyside'}
{'sales_id': 1741091, 'e_id': 5756, 'store_id': 2027, 'sales': 54, 'item_no': 500, 'city_name': 'Michaelview'}
{'sales_id': 8685935, 'e_id': 1102, 'store_id': 2733, 'sales': 99, 'item_no': 475, 'city_name': 'North David'}
{'sales_id': 9063103, 'e_id': 8824, 'store_id': 2733, 'sales': 44, 'item_no': 451, 'city_name': 'Andersonside'}
{'sales_id': 3375099, 'e_id': 3854, 'store_id': 2733, 'sales': 38, 'item_no': 359, 'city_name': 'Lake Kathleenland'}
{'sales_id': 2838530, 'e_id': 5756, 'store_id': 2027, 'sales': 11, 'item_no': 895, 'city_name': 'West Jimmy'}
{'sales_id': 51680, 'e_id': 5756, 'store_id': 2027, 'sales': 51, 'item_no': 740, 'city_name': 'North Matthew'}
{'sales_id': 2835845, 'e_id': 1102, 'store_id': 2733, 'sales': 81, 'item_no': 57, 'city_name': 'South Heather'}
{'sales_id': 1219418, 'e_id': 5756, 'store_id': 2027, 'sales': 40, 'item_no': 277, 'city_name': 'New Michael'}
{'sales_id': 319296, 'e_id': 8824, 'store_id': 2733, 'sales': 39, 'item_no': 405, 'city_name': 'Normanchester'}
{'sales_id': 1864564, 'e_id': 1102, 'store_id': 2733, 'sales': 71, 'item_no': 291, 'city_name': 'Hollandberg'}
{'sales_id': 7540896, 'e_id': 5756, 'store_id': 2027, 'sales': 0, 'item_no': 714, 'city_name': 'Lauramouth'}
{'sales_id': 4628337, 'e_id': 1855, 'store_id': 2027, 'sales': 14, 'item_no': 585, 'city_name': 'Jamiebury'}
{'sales_id': 9411256, 'e_id': 4190, 'store_id': 2027, 'sales': 15, 'item_no': 955, 'city_name': 'West Aliciaville'}
{'sales_id': 154571, 'e_id': 1855, 'store_id': 2027, 'sales': 88, 'item_no': 647, 'city_name': 'Courtneystad'}
{'sales_id': 9613107, 'e_id': 1855, 'store_id': 2027, 'sales': 29, 'item_no': 85, 'city_name': 'New Ronald'}
{'sales_id': 2556675, 'e_id': 5756, 'store_id': 2027, 'sales': 21, 'item_no': 637, 'city_name': 'Wallshire'}
{'sales_id': 4163386, 'e_id': 1102, 'store_id': 2733, 'sales': 43, 'item_no': 102, 'city_name': 'Warrenland'}
{'sales_id': 7262827, 'e_id': 8824, 'store_id': 2733, 'sales': 55, 'item_no': 245, 'city_name': 'Mooneyhaven'}
{'sales_id': 5992497, 'e_id': 5756, 'store_id': 2027, 'sales': 23, 'item_no': 630, 'city_name': 'Berryview'}
{'sales_id': 6091446, 'e_id': 1855, 'store_id': 2027, 'sales': 64, 'item_no': 964, 'city_name': 'Willisland'}
{'sales_id': 4845217, 'e_id': 1855, 'store_id': 2027, 'sales': 11, 'item_no': 415, 'city_name': 'Phelpsbury'}
{'sales_id': 3747186, 'e_id': 8824, 'store_id': 2733, 'sales': 54, 'item_no': 508, 'city_name': 'Karenburgh'}
{'sales_id': 4884061, 'e_id': 1855, 'store_id': 2027, 'sales': 16, 'item_no': 84, 'city_name': 'Nunezberg'}
{'sales_id': 7694783, 'e_id': 4190, 'store_id': 2027, 'sales': 24, 'item_no': 632, 'city_name': 'East Jerryburgh'}
{'sales_id': 2519048, 'e_id': 1102, 'store_id': 2733, 'sales': 56, 'item_no': 804, 'city_name': 'North Mark'}
{'sales_id': 394511, 'e_id': 1855, 'store_id': 2027, 'sales': 59, 'item_no': 889, 'city_name': 'Scottstad'}
{'sales_id': 5176008, 'e_id': 8824, 'store_id': 2733, 'sales': 87, 'item_no': 458, 'city_name': 'North Katherineton'}
{'sales_id': 5914142, 'e_id': 3854, 'store_id': 2733, 'sales': 67, 'item_no': 896, 'city_name': 'Jacobview'}
{'sales_id': 2582858, 'e_id': 1855, 'store_id': 2027, 'sales': 37, 'item_no': 666, 'city_name': 'Randolphton'}
{'sales_id': 3096964, 'e_id': 1855, 'store_id': 2027, 'sales': 44, 'item_no': 511, 'city_name': 'New Emilyborough'}
{'sales_id': 1877237, 'e_id': 1855, 'store_id': 2027, 'sales': 12, 'item_no': 227, 'city_name': 'Douglasborough'}
{'sales_id': 1410127, 'e_id': 5756, 'store_id': 2027, 'sales': 82, 'item_no': 821, 'city_name': 'Port Gregory'}
{'sales_id': 2258204, 'e_id': 1102, 'store_id': 2733, 'sales': 1, 'item_no': 244, 'city_name': 'Port Jeremy'}
{'sales_id': 7384605, 'e_id': 1102, 'store_id': 2733, 'sales': 78, 'item_no': 729, 'city_name': 'East David'}
{'sales_id': 172767, 'e_id': 4190, 'store_id': 2027, 'sales': 90, 'item_no': 652, 'city_name': 'Jamieland'}
{'sales_id': 6162496, 'e_id': 3854, 'store_id': 2733, 'sales': 92, 'item_no': 415, 'city_name': 'Ramirezfurt'}
{'sales_id': 4768570, 'e_id': 1855, 'store_id': 2027, 'sales': 18, 'item_no': 346, 'city_name': 'Wagnerbury'}
{'sales_id': 4383328, 'e_id': 3854, 'store_id': 2733, 'sales': 33, 'item_no': 497, 'city_name': 'East James'}
{'sales_id': 4535587, 'e_id': 1102, 'store_id': 2733, 'sales': 62, 'item_no': 547, 'city_name': 'Deborahland'}
{'sales_id': 1565604, 'e_id': 8824, 'store_id': 2733, 'sales': 100, 'item_no': 58, 'city_name': 'Port April'}
{'sales_id': 8978811, 'e_id': 1102, 'store_id': 2733, 'sales': 3, 'item_no': 415, 'city_name': 'New Kevin'}
{'sales_id': 7176515, 'e_id': 1855, 'store_id': 2027, 'sales': 9, 'item_no': 708, 'city_name': 'Stephenview'}
{'sales_id': 7052903, 'e_id': 8824, 'store_id': 2733, 'sales': 81, 'item_no': 985, 'city_name': 'North Rose'}
{'sales_id': 2153992, 'e_id': 4190, 'store_id': 2027, 'sales': 71, 'item_no': 824, 'city_name': 'North Theresa'}
{'sales_id': 7543325, 'e_id': 1855, 'store_id': 2027, 'sales': 63, 'item_no': 675, 'city_name': 'West Steven'}
{'sales_id': 79474, 'e_id': 8824, 'store_id': 2733, 'sales': 19, 'item_no': 803, 'city_name': 'Ericshire'}
{'sales_id': 5247638, 'e_id': 3854, 'store_id': 2733, 'sales': 54, 'item_no': 103, 'city_name': 'Josephmouth'}
{'sales_id': 3407921, 'e_id': 5756, 'store_id': 2027, 'sales': 29, 'item_no': 784, 'city_name': 'Robertside'}
{'sales_id': 6907284, 'e_id': 8824, 'store_id': 2733, 'sales': 90, 'item_no': 817, 'city_name': 'Patriciaville'}
{'sales_id': 389359, 'e_id': 4190, 'store_id': 2027, 'sales': 2, 'item_no': 836, 'city_name': 'Anthonyside'}
{'sales_id': 100460, 'e_id': 5756, 'store_id': 2027, 'sales': 98, 'item_no': 915, 'city_name': 'Greenburgh'}
