{'sales_id': 71514, 'e_id': 2133, 'store_id': 3863, 'sales': 51, 'item_no': 179, 'city_name': 'Jonesland'}
{'sales_id': 4651180, 'e_id': 6510, 'store_id': 1467, 'sales': 73, 'item_no': 315, 'city_name': 'Sarahmouth'}
{'sales_id': 4776762, 'e_id': 8938, 'store_id': 1467, 'sales': 42, 'item_no': 927, 'city_name': 'Vanessaville'}
{'sales_id': 4576596, 'e_id': 2133, 'store_id': 3863, 'sales': 48, 'item_no': 764, 'city_name': 'New Thomas'}
{'sales_id': 1320947, 'e_id': 6510, 'store_id': 1467, 'sales': 10, 'item_no': 95, 'city_name': 'South Williambury'}
{'sales_id': 3395946, 'e_id': 8938, 'store_id': 1467, 'sales': 65, 'item_no': 619, 'city_name': 'Port Paulmouth'}
{'sales_id': 1464766, 'e_id': 7292, 'store_id': 3863, 'sales': 54, 'item_no': 766, 'city_name': 'West Scott'}
{'sales_id': 7031924, 'e_id': 2061, 'store_id': 1467, 'sales': 94, 'item_no': 400, 'city_name': 'Lake Rickyburgh'}
{'sales_id': 7543493, 'e_id': 3679, 'store_id': 3863, 'sales': 14, 'item_no': 287, 'city_name': 'Moorehaven'}
{'sales_id': 3287548, 'e_id': 8938, 'store_id': 1467, 'sales': 7, 'item_no': 498, 'city_name': 'Port Deborahland'}
{'sales_id': 967705, 'e_id': 6510, 'store_id': 1467, 'sales': 47, 'item_no': 67, 'city_name': 'Crawfordchester'}
{'sales_id': 7206623, 'e_id': 7292, 'store_id': 3863, 'sales': 76, 'item_no': 369, 'city_name': 'South Tyler'}
{'sales_id': 7307586, 'e_id': 7292, 'store_id': 3863, 'sales': 1, 'item_no': 141, 'city_name': 'Paulatown'}
{'sales_id': 7684801, 'e_id': 3679, 'store_id': 3863, 'sales': 63, 'item_no': 964, 'city_name': 'Perezhaven'}
{'sales_id': 5514816, 'e_id': 8938, 'store_id': 1467, 'sales': 35, 'item_no': 58, 'city_name': 'North Cody'}
{'sales_id': 7317367, 'e_id': 2133, 'store_id': 3863, 'sales': 13, 'item_no': 138, 'city_name': 'Traceyton'}
{'sales_id': 1967923, 'e_id': 3679, 'store_id': 3863, 'sales': 2, 'item_no': 844, 'city_name': 'Gonzalezshire'}
{'sales_id': 3864296, 'e_id': 8938, 'store_id': 1467, 'sales': 17, 'item_no': 635, 'city_name': 'Lisabury'}
{'sales_id': 9344180, 'e_id': 2133, 'store_id': 3863, 'sales': 87, 'item_no': 506, 'city_name': 'Lake Lauren'}
{'sales_id': 7645179, 'e_id': 8938, 'store_id': 1467, 'sales': 36, 'item_no': 530, 'city_name': 'Blackfort'}
{'sales_id': 5743356, 'e_id': 2133, 'store_id': 3863, 'sales': 89, 'item_no': 448, 'city_name': 'New Nataliemouth'}
{'sales_id': 3972464, 'e_id': 8938, 'store_id': 1467, 'sales': 71, 'item_no': 21, 'city_name': 'New Victoriafort'}
{'sales_id': 2602938, 'e_id': 2133, 'store_id': 3863, 'sales': 60, 'item_no': 342, 'city_name': 'Michaelmouth'}
{'sales_id': 4593173, 'e_id': 3679, 'store_id': 3863, 'sales': 19, 'item_no': 776, 'city_name': 'Fergusonfort'}
{'sales_id': 720354, 'e_id': 8938, 'store_id': 1467, 'sales': 64, 'item_no': 440, 'city_name': 'Jonesside'}
{'sales_id': 3153246, 'e_id': 2133, 'store_id': 3863, 'sales': 82, 'item_no': 326, 'city_name': 'New Henry'}
{'sales_id': 7528249, 'e_id': 8938, 'store_id': 1467, 'sales': 82, 'item_no': 405, 'city_name': 'Tammyport'}
{'sales_id': 5237992, 'e_id': 6510, 'store_id': 1467, 'sales': 12, 'item_no': 479, 'city_name': 'Brownburgh'}
{'sales_id': 4996695, 'e_id': 7292, 'store_id': 3863, 'sales': 80, 'item_no': 44, 'city_name': 'Port Cory'}
{'sales_id': 7779177, 'e_id': 2133, 'store_id': 3863, 'sales': 29, 'item_no': 713, 'city_name': 'Lake Ashley'}
{'sales_id': 2268074, 'e_id': 8938, 'store_id': 1467, 'sales': 77, 'item_no': 302, 'city_name': 'Port Danielland'}
{'sales_id': 1558426, 'e_id': 2061, 'store_id': 1467, 'sales': 38, 'item_no': 427, 'city_name': 'Port John'}
{'sales_id': 5360301, 'e_id': 7292, 'store_id': 3863, 'sales': 99, 'item_no': 842, 'city_name': 'South Lisa'}
{'sales_id': 4205390, 'e_id': 2061, 'store_id': 1467, 'sales': 54, 'item_no': 411, 'city_name': 'Owensview'}
{'sales_id': 65505, 'e_id': 7292, 'store_id': 3863, 'sales': 16, 'item_no': 212, 'city_name': 'East Lorettamouth'}
{'sales_id': 1156381, 'e_id': 8938, 'store_id': 1467, 'sales': 8, 'item_no': 65, 'city_name': 'Kellytown'}
{'sales_id': 876287, 'e_id': 6510, 'store_id': 1467, 'sales': 36, 'item_no': 267, 'city_name': 'Nicholastown'}
{'sales_id': 3282440, 'e_id': 3679, 'store_id': 3863, 'sales': 75, 'item_no': 355, 'city_name': 'East Carly'}
{'sales_id': 2140753, 'e_id': 8938, 'store_id': 1467, 'sales': 0, 'item_no': 843, 'city_name': 'Jacksonbury'}
{'sales_id': 8443178, 'e_id': 8938, 'store_id': 1467, 'sales': 64, 'item_no': 797, 'city_name': 'Hermanport'}
{'sales_id': 2421902, 'e_id': 8938, 'store_id': 1467, 'sales': 86, 'item_no': 309, 'city_name': 'Julieville'}
{'sales_id': 6335141, 'e_id': 8938, 'store_id': 1467, 'sales': 29, 'item_no': 592, 'city_name': 'Port Travisville'}
{'sales_id': 9356487, 'e_id': 3679, 'store_id': 3863, 'sales': 67, 'item_no': 392, 'city_name': 'Gregorychester'}
{'sales_id': 2082515, 'e_id': 2061, 'store_id': 1467, 'sales': 93, 'item_no': 467, 'city_name': 'West Pamelamouth'}
{'sales_id': 6186839, 'e_id': 2133, 'store_id': 3863, 'sales': 0, 'item_no': 3, 'city_name': 'Lanemouth'}
{'sales_id': 9789449, 'e_id': 2133, 'store_id': 3863, 'sales': 54, 'item_no': 772, 'city_name': 'Christopherfurt'}
{'sales_id': 2318365, 'e_id': 8938, 'store_id': 1467, 'sales': 70, 'item_no': 50, 'city_name': 'Port Michael'}
{'sales_id': 5565589, 'e_id': 8938, 'store_id': 1467, 'sales': 38, 'item_no': 781, 'city_name': 'Michellechester'}
{'sales_id': 171962, 'e_id': 8938, 'store_id': 1467, 'sales': 78, 'item_no': 57, 'city_name': 'West Calebport'}
{'sales_id': 4688421, 'e_id': 8938, 'store_id': 1467, 'sales': 73, 'item_no': 301, 'city_name': 'North Arianaside'}
{'sales_id': 2438098, 'e_id': 6510, 'store_id': 1467, 'sales': 21, 'item_no': 58, 'city_name': 'Sherrymouth'}
{'sales_id': 6899225, 'e_id': 2061, 'store_id': 1467, 'sales': 57, 'item_no': 840, 'city_name': 'Port Dana'}
{'sales_id': 8422153, 'e_id': 7292, 'store_id': 3863, 'sales': 80, 'item_no': 585, 'city_name': 'New Erin'}
{'sales_id': 7196712, 'e_id': 3679, 'store_id': 3863, 'sales': 92, 'item_no': 278, 'city_name': 'Gaystad'}
{'sales_id': 1459146, 'e_id': 3679, 'store_id': 3863, 'sales': 88, 'item_no': 868, 'city_name': 'Morsechester'}
{'sales_id': 5914188, 'e_id': 6510, 'store_id': 1467, 'sales': 99, 'item_no': 275, 'city_name': 'Leeton'}
{'sales_id': 3938616, 'e_id': 3679, 'store_id': 3863, 'sales': 88, 'item_no': 514, 'city_name': 'Trevorhaven'}
{'sales_id': 8626023, 'e_id': 2061, 'store_id': 1467, 'sales': 40, 'item_no': 178, 'city_name': 'New Samanthaport'}
{'sales_id': 9272163, 'e_id': 7292, 'store_id': 3863, 'sales': 81, 'item_no': 336, 'city_name': 'Hawkinsshire'}
{'sales_id': 8267375, 'e_id': 2061, 'store_id': 1467, 'sales': 20, 'item_no': 561, 'city_name': 'Mcclainburgh'}
{'sales_id': 8037614, 'e_id': 7292, 'store_id': 3863, 'sales': 36, 'item_no': 481, 'city_name': 'Johnsonchester'}
{'sales_id': 792636, 'e_id': 2061, 'store_id': 1467, 'sales': 28, 'item_no': 971, 'city_name': 'Hamiltonchester'}
{'sales_id': 2450475, 'e_id': 8938, 'store_id': 1467, 'sales': 53, 'item_no': 280, 'city_name': 'Colemouth'}
{'sales_id': 7952306, 'e_id': 6510, 'store_id': 1467, 'sales': 21, 'item_no': 675, 'city_name': 'Julieton'}
{'sales_id': 4554354, 'e_id': 6510, 'store_id': 1467, 'sales': 45, 'item_no': 821, 'city_name': 'Buchananberg'}
{'sales_id': 2373945, 'e_id': 3679, 'store_id': 3863, 'sales': 51, 'item_no': 897, 'city_name': 'Amandastad'}
{'sales_id': 7620430, 'e_id': 7292, 'store_id': 3863, 'sales': 37, 'item_no': 334, 'city_name': 'South Carolville'}
{'sales_id': 9103084, 'e_id': 6510, 'store_id': 1467, 'sales': 19, 'item_no': 536, 'city_name': 'Port Ashleytown'}
{'sales_id': 4685836, 'e_id': 2061, 'store_id': 1467, 'sales': 59, 'item_no': 788, 'city_name': 'Vanessaton'}
{'sales_id': 7973845, 'e_id': 8938, 'store_id': 1467, 'sales': 11, 'item_no': 673, 'city_name': 'Heatherberg'}
{'sales_id': 6293006, 'e_id': 6510, 'store_id': 1467, 'sales': 62, 'item_no': 144, 'city_name': 'Davischester'}
{'sales_id': 1327358, 'e_id': 2061, 'store_id': 1467, 'sales': 94, 'item_no': 828, 'city_name': 'South Scott'}
{'sales_id': 5560996, 'e_id': 7292, 'store_id': 3863, 'sales': 71, 'item_no': 199, 'city_name': 'South Rebeccafort'}
{'sales_id': 8785793, 'e_id': 2133, 'store_id': 3863, 'sales': 4, 'item_no': 908, 'city_name': 'Alvaradostad'}
{'sales_id': 4585720, 'e_id': 8938, 'store_id': 1467, 'sales': 23, 'item_no': 949, 'city_name': 'Courtneyfort'}
{'sales_id': 9443845, 'e_id': 2061, 'store_id': 1467, 'sales': 73, 'item_no': 847, 'city_name': 'Albertview'}
{'sales_id': 9895451, 'e_id': 3679, 'store_id': 3863, 'sales': 17, 'item_no': 60, 'city_name': 'Kristinberg'}
{'sales_id': 3002743, 'e_id': 6510, 'store_id': 1467, 'sales': 13, 'item_no': 696, 'city_name': 'Stevenside'}
{'sales_id': 308701, 'e_id': 2133, 'store_id': 3863, 'sales': 0, 'item_no': 422, 'city_name': 'Lake Dylanberg'}
{'sales_id': 1729420, 'e_id': 7292, 'store_id': 3863, 'sales': 58, 'item_no': 295, 'city_name': 'North Ryan'}
{'sales_id': 8102632, 'e_id': 3679, 'store_id': 3863, 'sales': 43, 'item_no': 498, 'city_name': 'New Angelica'}
{'sales_id': 2407716, 'e_id': 6510, 'store_id': 1467, 'sales': 37, 'item_no': 140, 'city_name': 'Rhondastad'}
{'sales_id': 5571132, 'e_id': 2061, 'store_id': 1467, 'sales': 7, 'item_no': 659, 'city_name': 'Port Robertport'}
{'sales_id': 9334957, 'e_id': 6510, 'store_id': 1467, 'sales': 82, 'item_no': 763, 'city_name': 'Zacharyland'}
{'sales_id': 3347063, 'e_id': 7292, 'store_id': 3863, 'sales': 45, 'item_no': 154, 'city_name': 'South Matthewshire'}
{'sales_id': 5388586, 'e_id': 6510, 'store_id': 1467, 'sales': 35, 'item_no': 240, 'city_name': 'East Darrellbury'}
{'sales_id': 4023368, 'e_id': 7292, 'store_id': 3863, 'sales': 25, 'item_no': 776, 'city_name': 'Tinaland'}
{'sales_id': 3504632, 'e_id': 6510, 'store_id': 1467, 'sales': 68, 'item_no': 530, 'city_name': 'East Dana'}
{'sales_id': 7491784, 'e_id': 2061, 'store_id': 1467, 'sales': 52, 'item_no': 677, 'city_name': 'West Daniel'}
{'sales_id': 7952943, 'e_id': 3679, 'store_id': 3863, 'sales': 17, 'item_no': 208, 'city_name': 'Lake Charles'}
{'sales_id': 7069036, 'e_id': 2133, 'store_id': 3863, 'sales': 99, 'item_no': 510, 'city_name': 'Danielborough'}
{'sales_id': 7261925, 'e_id': 7292, 'store_id': 3863, 'sales': 88, 'item_no': 234, 'city_name': 'North Margaretland'}
{'sales_id': 3299588, 'e_id': 3679, 'store_id': 3863, 'sales': 77, 'item_no': 467, 'city_name': 'Baileyfurt'}
{'sales_id': 2344393, 'e_id': 3679, 'store_id': 3863, 'sales': 97, 'item_no': 476, 'city_name': 'New John'}
{'sales_id': 5418217, 'e_id': 2133, 'store_id': 3863, 'sales': 33, 'item_no': 472, 'city_name': 'East Eileenfurt'}
{'sales_id': 3671323, 'e_id': 6510, 'store_id': 1467, 'sales': 20, 'item_no': 189, 'city_name': 'North Jonathan'}
{'sales_id': 9956987, 'e_id': 2133, 'store_id': 3863, 'sales': 6, 'item_no': 960, 'city_name': 'East Davidmouth'}
{'sales_id': 67229, 'e_id': 7292, 'store_id': 3863, 'sales': 60, 'item_no': 37, 'city_name': 'New Laura'}
{'sales_id': 4093739, 'e_id': 7292, 'store_id': 3863, 'sales': 24, 'item_no': 980, 'city_name': 'New Tylerland'}
{'sales_id': 3977544, 'e_id': 2061, 'store_id': 1467, 'sales': 39, 'item_no': 607, 'city_name': 'East Patricktown'}
{'sales_id': 4843978, 'e_id': 6510, 'store_id': 1467, 'sales': 10, 'item_no': 654, 'city_name': 'West John'}
{'sales_id': 4705349, 'e_id': 6510, 'store_id': 1467, 'sales': 78, 'item_no': 328, 'city_name': 'East Chris'}
{'sales_id': 5597615, 'e_id': 6510, 'store_id': 1467, 'sales': 65, 'item_no': 548, 'city_name': 'Michellefort'}
{'sales_id': 7713978, 'e_id': 2061, 'store_id': 1467, 'sales': 50, 'item_no': 291, 'city_name': 'Elizabethmouth'}
{'sales_id': 4302285, 'e_id': 3679, 'store_id': 3863, 'sales': 24, 'item_no': 380, 'city_name': 'New Kyle'}
{'sales_id': 5976271, 'e_id': 6510, 'store_id': 1467, 'sales': 88, 'item_no': 3, 'city_name': 'East Matthew'}
{'sales_id': 7033964, 'e_id': 7292, 'store_id': 3863, 'sales': 59, 'item_no': 50, 'city_name': 'New Jennifer'}
{'sales_id': 8976796, 'e_id': 6510, 'store_id': 1467, 'sales': 65, 'item_no': 580, 'city_name': 'South Michelle'}
{'sales_id': 3929470, 'e_id': 2133, 'store_id': 3863, 'sales': 14, 'item_no': 616, 'city_name': 'Jimmyton'}
{'sales_id': 2139372, 'e_id': 8938, 'store_id': 1467, 'sales': 10, 'item_no': 306, 'city_name': 'Watsonside'}
{'sales_id': 8129224, 'e_id': 2061, 'store_id': 1467, 'sales': 38, 'item_no': 801, 'city_name': 'Woodland'}
{'sales_id': 8074367, 'e_id': 2061, 'store_id': 1467, 'sales': 32, 'item_no': 409, 'city_name': 'North Sarahborough'}
{'sales_id': 1142591, 'e_id': 2061, 'store_id': 1467, 'sales': 96, 'item_no': 815, 'city_name': 'Brookeshire'}
{'sales_id': 1479977, 'e_id': 7292, 'store_id': 3863, 'sales': 15, 'item_no': 859, 'city_name': 'New Brett'}
{'sales_id': 4278996, 'e_id': 3679, 'store_id': 3863, 'sales': 87, 'item_no': 867, 'city_name': 'Jessicatown'}
{'sales_id': 5592598, 'e_id': 2133, 'store_id': 3863, 'sales': 100, 'item_no': 814, 'city_name': 'Lake Geoffreyhaven'}
{'sales_id': 6487636, 'e_id': 3679, 'store_id': 3863, 'sales': 46, 'item_no': 497, 'city_name': 'Phillipsbury'}
{'sales_id': 5615663, 'e_id': 8938, 'store_id': 1467, 'sales': 30, 'item_no': 105, 'city_name': 'West John'}
{'sales_id': 877606, 'e_id': 2061, 'store_id': 1467, 'sales': 1, 'item_no': 95, 'city_name': 'Anthonychester'}
{'sales_id': 9957627, 'e_id': 7292, 'store_id': 3863, 'sales': 78, 'item_no': 203, 'city_name': 'New Julia'}
{'sales_id': 9330588, 'e_id': 2061, 'store_id': 1467, 'sales': 87, 'item_no': 198, 'city_name': 'South Bryanburgh'}
{'sales_id': 505772, 'e_id': 3679, 'store_id': 3863, 'sales': 97, 'item_no': 843, 'city_name': 'West Carla'}
{'sales_id': 6532910, 'e_id': 2061, 'store_id': 1467, 'sales': 75, 'item_no': 381, 'city_name': 'Hardingberg'}
{'sales_id': 2560022, 'e_id': 8938, 'store_id': 1467, 'sales': 42, 'item_no': 204, 'city_name': 'Barkerside'}
{'sales_id': 9876461, 'e_id': 2061, 'store_id': 1467, 'sales': 45, 'item_no': 438, 'city_name': 'North Brandon'}
{'sales_id': 7285053, 'e_id': 6510, 'store_id': 1467, 'sales': 21, 'item_no': 840, 'city_name': 'Michellefort'}
{'sales_id': 1317321, 'e_id': 8938, 'store_id': 1467, 'sales': 77, 'item_no': 106, 'city_name': 'Louisview'}
{'sales_id': 6846899, 'e_id': 2061, 'store_id': 1467, 'sales': 81, 'item_no': 746, 'city_name': 'Gloverton'}
{'sales_id': 4541830, 'e_id': 8938, 'store_id': 1467, 'sales': 63, 'item_no': 723, 'city_name': 'Port Brian'}
{'sales_id': 1237990, 'e_id': 7292, 'store_id': 3863, 'sales': 82, 'item_no': 963, 'city_name': 'Jasontown'}
{'sales_id': 3776224, 'e_id': 3679, 'store_id': 3863, 'sales': 35, 'item_no': 853, 'city_name': 'Lindastad'}
{'sales_id': 7701955, 'e_id': 7292, 'store_id': 3863, 'sales': 66, 'item_no': 822, 'city_name': 'Matthewborough'}
{'sales_id': 8883352, 'e_id': 3679, 'store_id': 3863, 'sales': 44, 'item_no': 766, 'city_name': 'East Susanport'}
{'sales_id': 2862482, 'e_id': 2133, 'store_id': 3863, 'sales': 46, 'item_no': 975, 'city_name': 'Traceymouth'}
{'sales_id': 6781079, 'e_id': 6510, 'store_id': 1467, 'sales': 2, 'item_no': 414, 'city_name': 'Scottville'}
{'sales_id': 2508769, 'e_id': 2061, 'store_id': 1467, 'sales': 8, 'item_no': 496, 'city_name': 'Port Lindafort'}
{'sales_id': 5745075, 'e_id': 8938, 'store_id': 1467, 'sales': 38, 'item_no': 469, 'city_name': 'West Jeffrey'}
{'sales_id': 8816560, 'e_id': 2061, 'store_id': 1467, 'sales': 38, 'item_no': 154, 'city_name': 'Port Eileen'}
{'sales_id': 8137259, 'e_id': 3679, 'store_id': 3863, 'sales': 59, 'item_no': 82, 'city_name': 'Bakershire'}
{'sales_id': 6665422, 'e_id': 3679, 'store_id': 3863, 'sales': 5, 'item_no': 525, 'city_name': 'West Debbie'}
{'sales_id': 9384111, 'e_id': 6510, 'store_id': 1467, 'sales': 3, 'item_no': 508, 'city_name': 'Lake Kyle'}
{'sales_id': 3906842, 'e_id': 6510, 'store_id': 1467, 'sales': 18, 'item_no': 490, 'city_name': 'Lake Lauraview'}
{'sales_id': 7803978, 'e_id': 2061, 'store_id': 1467, 'sales': 47, 'item_no': 693, 'city_name': 'Fisherhaven'}
{'sales_id': 1831250, 'e_id': 3679, 'store_id': 3863, 'sales': 6, 'item_no': 48, 'city_name': 'West Gina'}
{'sales_id': 9716278, 'e_id': 2061, 'store_id': 1467, 'sales': 23, 'item_no': 201, 'city_name': 'South Stephanie'}
{'sales_id': 1776692, 'e_id': 7292, 'store_id': 3863, 'sales': 89, 'item_no': 836, 'city_name': 'Hunterfurt'}
{'sales_id': 1867193, 'e_id': 7292, 'store_id': 3863, 'sales': 1, 'item_no': 664, 'city_name': 'East Jasonhaven'}
{'sales_id': 8429416, 'e_id': 3679, 'store_id': 3863, 'sales': 51, 'item_no': 293, 'city_name': 'New Rileyberg'}
{'sales_id': 2512032, 'e_id': 8938, 'store_id': 1467, 'sales': 42, 'item_no': 945, 'city_name': 'Nortonport'}
{'sales_id': 1112715, 'e_id': 2061, 'store_id': 1467, 'sales': 44, 'item_no': 531, 'city_name': 'North Ashleystad'}
{'sales_id': 9450098, 'e_id': 7292, 'store_id': 3863, 'sales': 59, 'item_no': 942, 'city_name': 'Lake Codyfort'}
{'sales_id': 994983, 'e_id': 7292, 'store_id': 3863, 'sales': 90, 'item_no': 243, 'city_name': 'West Lisaborough'}
{'sales_id': 3642106, 'e_id': 7292, 'store_id': 3863, 'sales': 56, 'item_no': 467, 'city_name': 'Derekview'}
{'sales_id': 6509620, 'e_id': 2061, 'store_id': 1467, 'sales': 16, 'item_no': 711, 'city_name': 'Melvintown'}
{'sales_id': 1307382, 'e_id': 3679, 'store_id': 3863, 'sales': 53, 'item_no': 395, 'city_name': 'Kellyburgh'}
{'sales_id': 4399867, 'e_id': 2061, 'store_id': 1467, 'sales': 11, 'item_no': 193, 'city_name': 'North Sarah'}
{'sales_id': 7917336, 'e_id': 8938, 'store_id': 1467, 'sales': 52, 'item_no': 256, 'city_name': 'East Craig'}
{'sales_id': 3082110, 'e_id': 2061, 'store_id': 1467, 'sales': 55, 'item_no': 696, 'city_name': 'Hernandezstad'}
{'sales_id': 4374767, 'e_id': 6510, 'store_id': 1467, 'sales': 10, 'item_no': 511, 'city_name': 'Port Maryview'}
{'sales_id': 7194125, 'e_id': 2133, 'store_id': 3863, 'sales': 69, 'item_no': 248, 'city_name': 'Brewerview'}
{'sales_id': 5067321, 'e_id': 3679, 'store_id': 3863, 'sales': 43, 'item_no': 352, 'city_name': 'Kelleyhaven'}
{'sales_id': 7630062, 'e_id': 2133, 'store_id': 3863, 'sales': 24, 'item_no': 429, 'city_name': 'North Jason'}
{'sales_id': 2614659, 'e_id': 6510, 'store_id': 1467, 'sales': 86, 'item_no': 303, 'city_name': 'Lake Kenneth'}
{'sales_id': 647029, 'e_id': 2061, 'store_id': 1467, 'sales': 77, 'item_no': 311, 'city_name': 'New Charlotteshire'}
{'sales_id': 706095, 'e_id': 7292, 'store_id': 3863, 'sales': 19, 'item_no': 188, 'city_name': 'North Stephanie'}
{'sales_id': 7255514, 'e_id': 2133, 'store_id': 3863, 'sales': 73, 'item_no': 427, 'city_name': 'South Matthew'}
{'sales_id': 7384957, 'e_id': 7292, 'store_id': 3863, 'sales': 44, 'item_no': 173, 'city_name': 'Teresaborough'}
{'sales_id': 2762608, 'e_id': 6510, 'store_id': 1467, 'sales': 34, 'item_no': 373, 'city_name': 'Thompsonside'}
{'sales_id': 6008848, 'e_id': 2133, 'store_id': 3863, 'sales': 23, 'item_no': 701, 'city_name': 'East Lucas'}
{'sales_id': 1431125, 'e_id': 6510, 'store_id': 1467, 'sales': 23, 'item_no': 695, 'city_name': 'New Sarahaven'}
{'sales_id': 6005007, 'e_id': 3679, 'store_id': 3863, 'sales': 20, 'item_no': 63, 'city_name': 'South Mirandaburgh'}
{'sales_id': 3371368, 'e_id': 8938, 'store_id': 1467, 'sales': 49, 'item_no': 346, 'city_name': 'Amyhaven'}
{'sales_id': 7758010, 'e_id': 2133, 'store_id': 3863, 'sales': 100, 'item_no': 375, 'city_name': 'Davishaven'}
{'sales_id': 7158783, 'e_id': 2133, 'store_id': 3863, 'sales': 31, 'item_no': 135, 'city_name': 'Jamesfurt'}
{'sales_id': 5589021, 'e_id': 6510, 'store_id': 1467, 'sales': 52, 'item_no': 97, 'city_name': 'Jaredbury'}
{'sales_id': 374466, 'e_id': 2061, 'store_id': 1467, 'sales': 17, 'item_no': 305, 'city_name': 'East Susan'}
{'sales_id': 80675, 'e_id': 3679, 'store_id': 3863, 'sales': 4, 'item_no': 975, 'city_name': 'Johnsonport'}
{'sales_id': 1678982, 'e_id': 6510, 'store_id': 1467, 'sales': 74, 'item_no': 760, 'city_name': 'Jeffersonton'}
{'sales_id': 2771311, 'e_id': 2133, 'store_id': 3863, 'sales': 85, 'item_no': 282, 'city_name': 'New Thomasmouth'}
{'sales_id': 8072278, 'e_id': 2133, 'store_id': 3863, 'sales': 93, 'item_no': 875, 'city_name': 'Jameshaven'}
{'sales_id': 2276162, 'e_id': 6510, 'store_id': 1467, 'sales': 8, 'item_no': 672, 'city_name': 'West Jacobburgh'}
{'sales_id': 9400262, 'e_id': 8938, 'store_id': 1467, 'sales': 69, 'item_no': 674, 'city_name': 'Watsonfort'}
{'sales_id': 9862339, 'e_id': 6510, 'store_id': 1467, 'sales': 27, 'item_no': 263, 'city_name': 'New Timothyville'}
{'sales_id': 9680941, 'e_id': 3679, 'store_id': 3863, 'sales': 90, 'item_no': 590, 'city_name': 'Lake Laurieborough'}
{'sales_id': 5695148, 'e_id': 2061, 'store_id': 1467, 'sales': 30, 'item_no': 636, 'city_name': 'Kellyhaven'}
{'sales_id': 3994217, 'e_id': 2061, 'store_id': 1467, 'sales': 89, 'item_no': 438, 'city_name': 'Caseside'}
{'sales_id': 7509422, 'e_id': 8938, 'store_id': 1467, 'sales': 61, 'item_no': 274, 'city_name': 'Kylestad'}
{'sales_id': 4885079, 'e_id': 7292, 'store_id': 3863, 'sales': 82, 'item_no': 948, 'city_name': 'South Kevinborough'}
{'sales_id': 8989124, 'e_id': 6510, 'store_id': 1467, 'sales': 54, 'item_no': 99, 'city_name': 'Bensonburgh'}
{'sales_id': 3788406, 'e_id': 2061, 'store_id': 1467, 'sales': 67, 'item_no': 419, 'city_name': 'Jacobschester'}
{'sales_id': 8642277, 'e_id': 8938, 'store_id': 1467, 'sales': 16, 'item_no': 747, 'city_name': 'Jillton'}
{'sales_id': 8492656, 'e_id': 6510, 'store_id': 1467, 'sales': 85, 'item_no': 370, 'city_name': 'West Kirstenland'}
{'sales_id': 566621, 'e_id': 7292, 'store_id': 3863, 'sales': 41, 'item_no': 941, 'city_name': 'South Rebekahbury'}
{'sales_id': 4878062, 'e_id': 2061, 'store_id': 1467, 'sales': 57, 'item_no': 204, 'city_name': 'East Jessica'}
